,IncGeo_WardName,DelayCodeId,tmoyCodeId,tmedCodeId,tstdCodeId,tminCodeId,tmaxCodeId
1917,CHEAP,0.0,270.35,282.0,62.83619322880071,14.0,347.0
1918,CHEAP,12.0,545.8,461.0,169.3183392311654,405.0,810.0
1919,CHEAP,9.0,447.3333333333333,374.0,130.49648781991542,370.0,598.0
1920,TOKYNGTON,9.0,435.9230769230769,413.0,101.22881924705952,361.0,887.0
1921,TOKYNGTON,12.0,447.74468085106383,403.0,107.06915036658326,362.0,911.0
1922,TOKYNGTON,8.0,503.125,442.0,159.73856990184217,377.0,827.0
1923,TOKYNGTON,5.0,579.5555555555555,483.0,236.48737340031028,362.0,984.0
1924,TOKYNGTON,0.0,285.18446601941747,296.0,57.801341251283795,10.0,367.0
1925,TOKYNGTON,11.0,380.0,380.0,0.0,380.0,380.0
1926,TOKYNGTON,7.0,413.5,413.5,62.932503525602726,369.0,458.0
1927,TOKYNGTON,3.0,627.0,627.0,0.0,627.0,627.0
1928,TOKYNGTON,13.0,664.0,664.0,0.0,664.0,664.0
1929,ST. HELEN'S,0.0,177.55963302752295,173.0,63.969817997856616,17.0,336.0
1930,ST. HELEN'S,12.0,483.14285714285717,430.0,123.31859628813567,367.0,718.0
1931,ST. HELEN'S,9.0,415.0,398.0,56.87413002997643,367.0,497.0
1932,WALPOLE,8.0,389.0,389.0,0.0,389.0,389.0
1933,WALPOLE,0.0,210.47540983606558,208.0,60.66493985422385,42.0,355.0
1934,WALPOLE,9.0,469.0,476.0,39.96248240537617,426.0,505.0
1935,WALPOLE,12.0,461.09090909090907,441.5,81.65135469141784,367.0,591.0
1936,WALPOLE,13.0,442.0,390.0,109.67223896684156,368.0,568.0
1937,WALPOLE,5.0,588.0,588.0,0.0,588.0,588.0
1938,FOREST HILL,0.0,259.7603305785124,263.0,55.66926512798429,12.0,358.0
1939,FOREST HILL,12.0,468.27777777777777,460.5,77.72031724342291,365.0,614.0
1940,FOREST HILL,9.0,458.0,467.0,66.85805860178712,379.0,523.0
1941,FOREST HILL,13.0,576.3333333333334,454.0,294.2351667175991,363.0,912.0
1942,FOREST HILL,5.0,460.6666666666667,419.0,111.50037369145151,376.0,587.0
1943,FOREST HILL,8.0,410.0,410.0,45.254833995939045,378.0,442.0
1944,WADDON,0.0,234.18410041841005,242.0,73.31135109873945,3.0,355.0
1945,WADDON,12.0,479.35897435897436,423.0,140.2365458748909,366.0,1033.0
1946,WADDON,9.0,424.625,385.5,72.66741753653126,368.0,574.0
1947,WADDON,8.0,444.0,444.0,0.0,444.0,444.0
1948,WADDON,13.0,487.0,487.0,0.0,487.0,487.0
1949,WADDON,11.0,529.6666666666666,430.0,192.8894329229399,407.0,752.0
1950,WADDON,5.0,720.6666666666666,760.0,194.99829059079806,509.0,893.0
1951,BOWES,12.0,468.1333333333333,428.0,113.12023915174122,370.0,841.0
1952,BOWES,0.0,314.6923076923077,318.5,46.98320485515583,114.0,360.0
1953,BOWES,8.0,380.5,376.5,13.625955623979797,369.0,400.0
1954,BOWES,5.0,555.0,514.0,180.0361074895811,399.0,752.0
1955,BOWES,9.0,466.0625,455.5,61.465945856221886,373.0,567.0
1956,BOWES,10.0,423.0,423.0,0.0,423.0,423.0
1957,BOWES,7.0,604.5,604.5,4.949747468305833,601.0,608.0
1958,BOWES,3.0,599.0,599.0,0.0,599.0,599.0
1959,UXBRIDGE SOUTH,0.0,302.2258064516129,313.0,42.770146290897124,93.0,359.0
1960,UXBRIDGE SOUTH,12.0,485.19117647058823,449.5,118.33159295442857,361.0,932.0
1961,UXBRIDGE SOUTH,3.0,451.5,451.5,14.849242404917497,441.0,462.0
1962,UXBRIDGE SOUTH,8.0,413.3636363636364,389.0,59.17308970684686,363.0,533.0
1963,UXBRIDGE SOUTH,9.0,495.2,424.5,174.6741728667025,365.0,945.0
1964,UXBRIDGE SOUTH,5.0,518.3333333333334,449.5,185.28536549513743,386.0,878.0
1965,UXBRIDGE SOUTH,7.0,473.0,473.0,0.0,473.0,473.0
1966,UXBRIDGE SOUTH,13.0,639.5,639.5,27.577164466275352,620.0,659.0
1967,UXBRIDGE SOUTH,10.0,434.0,434.0,0.0,434.0,434.0
1968,ROXBOURNE,0.0,253.8,262.5,70.68019445106566,14.0,357.0
1969,ROXBOURNE,12.0,421.22222222222223,372.0,117.65391810069245,360.0,730.0
1970,ROXBOURNE,7.0,396.0,396.0,0.0,396.0,396.0
1971,ROXBOURNE,9.0,661.0,714.5,117.57834267698566,485.0,730.0
1972,ROXBOURNE,5.0,427.5,427.5,9.192388155425117,421.0,434.0
1973,HAVERING PARK,12.0,482.3243243243243,439.0,146.0260734051084,364.0,1049.0
1974,HAVERING PARK,0.0,279.88235294117646,280.0,46.576666715781,99.0,357.0
1975,HAVERING PARK,7.0,428.0,428.0,0.0,428.0,428.0
1976,HAVERING PARK,5.0,438.8,441.0,41.769606174825256,390.0,492.0
1977,HAVERING PARK,3.0,493.5,493.5,118.08683245815344,410.0,577.0
1978,HAVERING PARK,11.0,484.0,484.0,159.80613254815975,371.0,597.0
1979,HAVERING PARK,6.0,377.0,377.0,0.0,377.0,377.0
1980,HAVERING PARK,8.0,552.5,551.5,146.90700006012875,419.0,688.0
1981,HAVERING PARK,9.0,446.0,446.0,0.0,446.0,446.0
1982,SELSDON VALE & FORESTDALE,5.0,513.5,451.5,177.9634793995667,378.0,773.0
1983,SELSDON VALE & FORESTDALE,0.0,313.1923076923077,325.5,126.7772910992404,24.0,797.0
1984,SELSDON VALE & FORESTDALE,12.0,465.75,419.5,97.47925187163956,367.0,624.0
1985,SELSDON VALE & FORESTDALE,6.0,371.0,371.0,0.0,371.0,371.0
1986,SELSDON VALE & FORESTDALE,11.0,891.0,891.0,0.0,891.0,891.0
1987,SELSDON VALE & FORESTDALE,10.0,612.0,612.0,0.0,612.0,612.0
1988,SELSDON VALE & FORESTDALE,7.0,516.0,516.0,0.0,516.0,516.0
1989,SELSDON VALE & FORESTDALE,9.0,636.5,636.5,70.0035713374682,587.0,686.0
1990,SELSDON VALE & FORESTDALE,13.0,500.0,500.0,0.0,500.0,500.0
1991,NOEL PARK,0.0,284.06711409395973,303.0,68.43360013491971,3.0,360.0
1992,NOEL PARK,5.0,507.8333333333333,496.0,94.14757918643828,392.0,668.0
1993,NOEL PARK,12.0,448.1666666666667,414.0,93.7642249744404,365.0,735.0
1994,NOEL PARK,9.0,433.7142857142857,418.0,64.071388756159,362.0,564.0
1995,NOEL PARK,11.0,389.5,389.5,26.16295090390226,371.0,408.0
1996,NOEL PARK,8.0,466.3333333333333,417.5,107.85669504795086,368.0,651.0
1997,NOEL PARK,13.0,502.5,502.5,95.45941546018392,435.0,570.0
1998,NOEL PARK,10.0,452.0,452.0,56.568542494923804,412.0,492.0
1999,LONGBRIDGE,0.0,303.09302325581393,300.0,40.36548145412435,214.0,356.0
2000,LONGBRIDGE,12.0,434.1875,434.0,56.8861069740817,368.0,552.0
2001,LONGBRIDGE,13.0,367.0,367.0,0.0,367.0,367.0
2002,LONGBRIDGE,11.0,449.0,449.0,0.0,449.0,449.0
2003,LONGBRIDGE,9.0,584.1666666666666,465.0,287.7745066309152,372.0,1141.0
2004,LONGBRIDGE,8.0,437.5,437.5,86.97413408594535,376.0,499.0
2005,LONGBRIDGE,7.0,368.0,368.0,0.0,368.0,368.0
2006,SELSDON & ADDINGTON VILLAGE,0.0,286.8,312.0,68.76487044565275,9.0,359.0
2007,SELSDON & ADDINGTON VILLAGE,12.0,437.6666666666667,429.0,68.48524780320697,361.0,613.0
2008,SELSDON & ADDINGTON VILLAGE,11.0,406.5,406.5,41.71930009000631,377.0,436.0
2009,SELSDON & ADDINGTON VILLAGE,9.0,427.5,427.5,23.33452377915607,411.0,444.0
2010,SELSDON & ADDINGTON VILLAGE,5.0,541.75,516.0,157.93115588762086,389.0,746.0
2011,SELSDON & ADDINGTON VILLAGE,3.0,638.0,638.0,0.0,638.0,638.0
2012,STREATHAM WELLS,8.0,450.75,464.5,62.13091018164791,371.0,503.0
2013,STREATHAM WELLS,0.0,299.0934579439252,302.0,57.97796144572104,69.0,560.0
2014,STREATHAM WELLS,9.0,413.7,405.5,43.84674266242891,363.0,525.0
2015,STREATHAM WELLS,12.0,441.43333333333334,408.5,90.77736438704018,360.0,716.0
2016,STREATHAM WELLS,13.0,482.0,482.0,134.35028842544403,387.0,577.0
2017,STREATHAM WELLS,10.0,432.0,432.0,0.0,432.0,432.0
2018,HYDE PARK,0.0,246.595,254.5,61.897718964961264,27.0,358.0
2019,HYDE PARK,8.0,461.0,461.0,0.0,461.0,461.0
2020,HYDE PARK,9.0,489.30434782608694,474.0,116.51275185091765,360.0,803.0
2021,HYDE PARK,12.0,446.24,428.0,88.89285685588015,364.0,784.0
2022,HYDE PARK,5.0,640.5,640.5,198.69700551341987,500.0,781.0
2023,HYDE PARK,3.0,531.0,531.0,0.0,531.0,531.0
2024,HYDE PARK,7.0,360.0,360.0,0.0,360.0,360.0
2025,HOUNSLOW WEST,0.0,303.0243902439024,310.0,48.27288061334259,105.0,359.0
2026,HOUNSLOW WEST,12.0,438.65,399.0,77.45102017608153,372.0,655.0
2027,HOUNSLOW WEST,11.0,388.0,388.0,0.0,388.0,388.0
2028,HOUNSLOW WEST,5.0,622.5,570.0,239.22304794201304,398.0,952.0
2029,HOUNSLOW WEST,9.0,493.0,482.0,129.81371268090285,363.0,646.0
2030,HOUNSLOW WEST,8.0,446.3333333333333,423.0,50.24274408641842,412.0,504.0
2031,HOUNSLOW WEST,7.0,528.0,528.0,0.0,528.0,528.0
2032,HOUNSLOW WEST,10.0,366.0,366.0,0.0,366.0,366.0
2033,HILLINGDON EAST,12.0,519.75,448.0,189.93818246443956,363.0,943.0
2034,HILLINGDON EAST,0.0,243.1846153846154,232.0,71.18415648594414,104.0,543.0
2035,HILLINGDON EAST,5.0,628.6666666666666,601.0,102.13455177689217,540.0,809.0
2036,HILLINGDON EAST,9.0,378.0,378.0,0.0,378.0,378.0
2037,HILLINGDON EAST,8.0,506.0,506.0,0.0,506.0,506.0
2038,GREENFORD GREEN,0.0,288.2181818181818,310.0,69.47360034416775,48.0,360.0
2039,GREENFORD GREEN,12.0,430.95,407.0,65.6911772556313,362.0,621.0
2040,GREENFORD GREEN,13.0,560.0,548.0,123.4382436686459,443.0,689.0
2041,GREENFORD GREEN,9.0,509.55555555555554,446.0,163.98407781787165,375.0,803.0
2042,GREENFORD GREEN,7.0,694.0,694.0,0.0,694.0,694.0
2043,GREENFORD GREEN,5.0,534.0,518.0,159.92081373813312,377.0,723.0
2044,GREENFORD GREEN,11.0,1144.0,1144.0,0.0,1144.0,1144.0
2045,GREENFORD GREEN,3.0,504.0,504.0,0.0,504.0,504.0
2046,GREENFORD GREEN,10.0,405.5,405.5,58.68986283848344,364.0,447.0
2047,GREENFORD GREEN,8.0,432.0,438.0,65.53370634007103,363.0,489.0
2048,CRAY VALLEY WEST,0.0,301.5925925925926,321.0,67.89491471711592,12.0,409.0
2049,CRAY VALLEY WEST,5.0,452.2857142857143,417.0,134.4826064164858,361.0,751.0
2050,CRAY VALLEY WEST,12.0,440.4782608695652,416.0,88.63036405332579,362.0,767.0
2051,CRAY VALLEY WEST,6.0,437.0,437.0,26.870057685088806,418.0,456.0
2052,CRAY VALLEY WEST,9.0,421.1818181818182,405.0,45.030696600914766,367.0,496.0
2053,CRAY VALLEY WEST,11.0,502.0,502.0,103.23759005323593,429.0,575.0
2054,CRAY VALLEY WEST,10.0,434.0,434.0,0.0,434.0,434.0
2055,CRAY VALLEY WEST,13.0,550.0,447.0,245.29370150902776,373.0,830.0
2056,CRAY VALLEY WEST,3.0,393.0,393.0,0.0,393.0,393.0
2057,CRAY VALLEY WEST,8.0,551.0,518.5,105.55567251455508,468.0,699.0
2058,CRAY VALLEY WEST,7.0,374.0,374.0,0.0,374.0,374.0
2059,WHALEBONE,0.0,250.5873015873016,262.0,65.02595881661786,3.0,354.0
2060,WHALEBONE,7.0,408.0,408.0,0.0,408.0,408.0
2061,WHALEBONE,12.0,413.7857142857143,399.0,51.17868933216482,369.0,509.0
2062,WHALEBONE,5.0,408.5,408.5,20.506096654409877,394.0,423.0
2063,WHALEBONE,8.0,405.25,378.5,119.0836540700136,292.0,572.0
2064,WHALEBONE,9.0,483.5,483.5,4.949747468305833,480.0,487.0
2065,KNIGHT'S HILL,0.0,185.65030674846625,183.0,77.19836032148012,5.0,345.0
2066,KNIGHT'S HILL,12.0,472.6,468.0,78.8799368942727,376.0,630.0
2067,KNIGHT'S HILL,7.0,405.0,405.0,0.0,405.0,405.0
2068,KNIGHT'S HILL,13.0,554.5,554.5,184.55486988968892,424.0,685.0
2069,KNIGHT'S HILL,9.0,469.0,446.5,104.53133501491311,363.0,671.0
2070,KNIGHT'S HILL,5.0,391.0,391.0,0.0,391.0,391.0
2071,WEST FINCHLEY,0.0,253.1320754716981,254.5,73.65544954095361,5.0,572.0
2072,WEST FINCHLEY,12.0,425.6,414.0,57.171171556500894,365.0,587.0
2073,WEST FINCHLEY,8.0,440.0,440.0,0.0,440.0,440.0
2074,WEST FINCHLEY,9.0,436.0,420.0,37.64306044943742,409.0,479.0
2075,WEST FINCHLEY,11.0,375.0,375.0,0.0,375.0,375.0
2076,WEST FINCHLEY,5.0,469.0,469.0,90.50966799187809,405.0,533.0
2077,MARLBOROUGH,0.0,285.21276595744683,295.0,57.960232307502736,68.0,358.0
2078,MARLBOROUGH,9.0,506.3,421.5,197.4555083500528,371.0,941.0
2079,MARLBOROUGH,12.0,462.23809523809524,425.0,97.47917970618381,363.0,670.0
2080,MARLBOROUGH,8.0,426.5,426.5,9.192388155425117,420.0,433.0
2081,MARLBOROUGH,5.0,411.0,411.0,0.0,411.0,411.0
2082,WORMHOLT AND WHITE CITY,0.0,304.68831168831167,314.0,39.487592901628354,177.0,359.0
2083,WORMHOLT AND WHITE CITY,12.0,425.74418604651163,397.0,77.3920424798484,361.0,710.0
2084,WORMHOLT AND WHITE CITY,9.0,472.53846153846155,425.0,88.58951723597191,361.0,665.0
2085,WORMHOLT AND WHITE CITY,8.0,412.6666666666667,405.0,29.26317367158479,388.0,445.0
2086,WORMHOLT AND WHITE CITY,6.0,361.0,361.0,0.0,361.0,361.0
2087,WORMHOLT AND WHITE CITY,3.0,561.5,561.5,130.8147545195113,469.0,654.0
2088,HARROW ROAD,0.0,253.73295454545453,253.5,52.40242354611562,3.0,360.0
2089,HARROW ROAD,12.0,502.0,433.5,176.1836163400748,362.0,1085.0
2090,HARROW ROAD,9.0,452.5,401.0,146.7470612993664,360.0,742.0
2091,HARROW ROAD,5.0,658.0,658.0,0.0,658.0,658.0
2092,HARROW ROAD,11.0,614.0,614.0,0.0,614.0,614.0
2093,HARROW ROAD,13.0,579.0,579.0,0.0,579.0,579.0
2094,OLD KENT ROAD,0.0,201.5018587360595,204.0,85.39026407047089,2.0,466.0
2095,OLD KENT ROAD,12.0,454.75,428.5,125.77996660835937,363.0,887.0
2096,OLD KENT ROAD,9.0,518.0,518.0,89.09545442950498,455.0,581.0
2097,OLD KENT ROAD,5.0,475.0,503.0,92.24424101265076,372.0,550.0
2098,OLD KENT ROAD,3.0,1111.0,1111.0,0.0,1111.0,1111.0
2099,SHORTLANDS,0.0,299.09615384615387,313.0,59.861362580675376,23.0,358.0
2100,SHORTLANDS,12.0,416.25,386.5,69.91790298553538,362.0,627.0
2101,SHORTLANDS,9.0,395.5,395.5,9.192388155425117,389.0,402.0
2102,SHORTLANDS,5.0,538.0,538.0,0.0,538.0,538.0
2103,SHORTLANDS,13.0,458.0,458.0,0.0,458.0,458.0
2104,SHORTLANDS,8.0,408.5,408.5,12.020815280171307,400.0,417.0
2105,ROXETH,0.0,223.6530612244898,226.0,52.694698903371744,32.0,317.0
2106,ROXETH,9.0,439.0,425.0,24.819347291981714,416.0,474.0
2107,ROXETH,11.0,429.5,429.5,89.80256121069154,366.0,493.0
2108,ROXETH,12.0,528.0,477.0,155.56670594957006,409.0,793.0
2109,ROXETH,8.0,415.0,415.0,0.0,415.0,415.0
2110,ROXETH,5.0,748.5,748.5,12.020815280171307,740.0,757.0
2111,ROXETH,13.0,411.0,411.0,0.0,411.0,411.0
2112,HORNSEY,0.0,205.126213592233,206.0,57.92670819058397,54.0,353.0
2113,HORNSEY,5.0,479.0,479.0,0.0,479.0,479.0
2114,HORNSEY,9.0,399.5,399.5,9.192388155425117,393.0,406.0
2115,HORNSEY,13.0,554.0,554.0,0.0,554.0,554.0
2116,HORNSEY,12.0,540.4166666666666,472.5,174.55213252692437,393.0,947.0
2117,KEW,0.0,250.6,252.0,73.39131906626092,8.0,357.0
2118,KEW,12.0,481.9166666666667,451.0,119.86921534688875,363.0,723.0
2119,KEW,5.0,499.8333333333333,464.0,139.65445451780857,371.0,763.0
2120,KEW,9.0,462.0,408.0,128.90565025113006,379.0,653.0
2121,KEW,13.0,962.0,962.0,0.0,962.0,962.0
2122,FURZEDOWN,0.0,290.33684210526314,297.0,42.58423705129353,159.0,415.0
2123,FURZEDOWN,9.0,461.44444444444446,474.0,44.87513540679045,372.0,505.0
2124,FURZEDOWN,12.0,436.75,425.0,60.28255835733304,362.0,598.0
2125,FURZEDOWN,8.0,387.6666666666667,396.0,16.19670748434179,369.0,398.0
2126,FURZEDOWN,11.0,367.0,367.0,0.0,367.0,367.0
2127,ST. ANDREW'S,7.0,611.0,611.0,0.0,611.0,611.0
2128,ST. ANDREW'S,0.0,193.58823529411765,205.0,80.07545461233767,2.0,342.0
2129,ST. ANDREW'S,9.0,453.0,472.0,53.925875050851054,362.0,492.0
2130,ST. ANDREW'S,13.0,573.0,573.0,0.0,573.0,573.0
2131,ST. ANDREW'S,8.0,446.6666666666667,415.0,95.52137631615938,371.0,554.0
2132,ST. ANDREW'S,12.0,554.6666666666666,561.0,120.62476252135518,431.0,672.0
2133,EALING COMMON,0.0,250.10638297872342,252.0,48.67855240448134,113.0,356.0
2134,EALING COMMON,12.0,442.72727272727275,407.0,74.08790847242336,362.0,577.0
2135,EALING COMMON,13.0,447.0,447.0,0.0,447.0,447.0
2136,EALING COMMON,8.0,373.0,373.0,0.0,373.0,373.0
2137,EALING COMMON,5.0,572.5,572.5,3.5355339059327378,570.0,575.0
2138,EALING COMMON,9.0,506.3333333333333,506.0,50.500825075768155,456.0,557.0
2139,CALEDONIAN,8.0,377.2,378.0,14.060583202698243,363.0,396.0
2140,CALEDONIAN,0.0,280.6516129032258,288.0,53.87414308215211,135.0,360.0
2141,CALEDONIAN,9.0,460.8235294117647,415.0,131.29700838848044,365.0,849.0
2142,CALEDONIAN,5.0,535.6666666666666,492.0,114.90140701198281,449.0,666.0
2143,CALEDONIAN,12.0,434.04347826086956,387.0,154.20396123342312,361.0,1094.0
2144,CALEDONIAN,7.0,788.0,788.0,429.9209229614209,484.0,1092.0
2145,MAWNEYS,12.0,477.6666666666667,438.0,107.73919125988154,369.0,834.0
2146,MAWNEYS,0.0,276.40625,293.5,73.67840291735165,35.0,397.0
2147,MAWNEYS,8.0,444.0,444.0,49.49747468305833,409.0,479.0
2148,MAWNEYS,5.0,542.3333333333334,457.0,226.40082449790975,371.0,799.0
2149,MAWNEYS,9.0,588.0,588.0,0.0,588.0,588.0
2150,MAWNEYS,11.0,466.0,466.0,0.0,466.0,466.0
2151,MAWNEYS,7.0,374.5,374.5,10.606601717798213,367.0,382.0
2152,BRIDGE,9.0,520.9,473.5,151.43348374781584,370.0,807.0
2153,BRIDGE,0.0,270.7586206896552,279.0,60.91187489584674,67.0,353.0
2154,BRIDGE,12.0,515.7142857142857,474.0,156.3492901458159,370.0,1015.0
2155,BRIDGE,5.0,511.6666666666667,460.0,156.05234164642752,388.0,687.0
2156,BRIDGE,8.0,395.0,395.0,0.0,395.0,395.0
2157,BRIDGE,13.0,460.0,446.0,86.85044617041412,381.0,553.0
2158,ST. MARY'S,0.0,196.9255319148936,191.0,72.04718290042074,2.0,357.0
2159,ST. MARY'S,9.0,444.22222222222223,441.0,55.26929024733757,369.0,523.0
2160,ST. MARY'S,12.0,466.5,438.5,99.88243088751895,363.0,671.0
2161,ST. MARY'S,5.0,564.0,564.0,0.0,564.0,564.0
2162,ST. MARY'S,8.0,458.0,458.0,96.16652224137046,390.0,526.0
2163,ST. MARY'S,13.0,411.0,411.0,0.0,411.0,411.0
2164,RAYNES PARK,0.0,260.6,262.0,57.5166964486867,136.0,355.0
2165,RAYNES PARK,12.0,464.6363636363636,417.0,107.23644224541648,363.0,687.0
2166,RAYNES PARK,9.0,456.625,441.5,88.04858642493116,364.0,645.0
2167,RAYNES PARK,11.0,363.0,363.0,0.0,363.0,363.0
2168,RAYNES PARK,8.0,659.0,659.0,0.0,659.0,659.0
2169,RAYNES PARK,6.0,516.0,516.0,0.0,516.0,516.0
2170,RAYNES PARK,5.0,771.0,808.0,216.88015123565364,538.0,967.0
2171,PALACE RIVERSIDE,0.0,281.7719298245614,289.5,49.70711298394398,108.0,359.0
2172,PALACE RIVERSIDE,13.0,478.0,478.0,0.0,478.0,478.0
2173,PALACE RIVERSIDE,12.0,425.0,407.5,69.79841102645662,362.0,602.0
2174,PALACE RIVERSIDE,9.0,534.0,476.0,216.41780579856794,377.0,1128.0
2175,PALACE RIVERSIDE,3.0,389.0,389.0,0.0,389.0,389.0
2176,PALACE RIVERSIDE,11.0,374.0,374.0,0.0,374.0,374.0
2177,PALACE RIVERSIDE,8.0,394.6666666666667,398.0,23.180451534284945,370.0,416.0
2178,PALACE RIVERSIDE,5.0,385.0,385.0,0.0,385.0,385.0
2179,CAMDEN TOWN WITH PRIMROSE HILL,0.0,264.41101694915255,270.0,69.62394829354834,2.0,391.0
2180,CAMDEN TOWN WITH PRIMROSE HILL,12.0,471.1333333333333,415.0,152.22595123659127,364.0,980.0
2181,CAMDEN TOWN WITH PRIMROSE HILL,9.0,454.2352941176471,416.5,112.41860592891989,362.0,861.0
2182,CAMDEN TOWN WITH PRIMROSE HILL,13.0,386.0,386.0,0.0,386.0,386.0
2183,CAMDEN TOWN WITH PRIMROSE HILL,8.0,393.5,393.5,20.506096654409877,379.0,408.0
2184,HOUNSLOW HEATH,0.0,291.55434782608694,296.5,45.73342830365072,154.0,360.0
2185,HOUNSLOW HEATH,12.0,452.15384615384613,418.5,106.72270322951617,362.0,897.0
2186,HOUNSLOW HEATH,8.0,447.25,457.0,37.51777356578257,398.0,477.0
2187,HOUNSLOW HEATH,9.0,469.8333333333333,452.5,102.77824023919979,362.0,628.0
2188,HOUNSLOW HEATH,7.0,573.5,573.5,144.95689014324225,471.0,676.0
2189,HOUNSLOW HEATH,3.0,445.0,445.0,0.0,445.0,445.0
2190,HOUNSLOW HEATH,5.0,582.5,582.5,190.21172413918129,448.0,717.0
2191,CLISSOLD,0.0,224.28735632183907,219.0,65.55259249309627,2.0,360.0
2192,CLISSOLD,13.0,409.0,409.0,0.0,409.0,409.0
2193,CLISSOLD,9.0,494.75,476.5,51.71959654392778,457.0,569.0
2194,CLISSOLD,12.0,458.3,441.5,69.11512135560496,374.0,578.0
2195,CLISSOLD,5.0,368.0,368.0,0.0,368.0,368.0
2196,SANDS END,0.0,274.65765765765764,280.0,56.11684166183908,42.0,358.0
2197,SANDS END,12.0,391.1,388.5,18.728765753958978,364.0,424.0
2198,SANDS END,5.0,365.0,365.0,0.0,365.0,365.0
2199,SANDS END,8.0,419.5,419.5,60.10407640085654,377.0,462.0
2200,SANDS END,9.0,443.5833333333333,416.5,79.4554859177404,361.0,646.0
2201,SANDS END,11.0,364.0,364.0,0.0,364.0,364.0
2202,REGENT'S PARK,0.0,241.67627494456764,244.0,69.90442262502114,1.0,360.0
2203,REGENT'S PARK,8.0,471.5,471.5,112.42997820866105,392.0,551.0
2204,REGENT'S PARK,9.0,446.3829787234043,430.0,81.38516935495264,363.0,723.0
2205,REGENT'S PARK,12.0,451.6101694915254,421.0,120.77008891922283,369.0,1107.0
2206,REGENT'S PARK,5.0,639.2857142857143,482.0,297.9942473078489,400.0,1193.0
2207,REGENT'S PARK,3.0,557.5,557.5,3.5355339059327378,555.0,560.0
2208,REGENT'S PARK,7.0,363.0,363.0,0.0,363.0,363.0
2209,REGENT'S PARK,11.0,369.0,369.0,0.0,369.0,369.0
2210,GOLBORNE,12.0,463.2857142857143,419.0,103.01895341103385,375.0,675.0
2211,GOLBORNE,0.0,183.02,182.0,64.5270319505631,3.0,358.0
2212,GOLBORNE,11.0,389.0,389.0,0.0,389.0,389.0
2213,GOLBORNE,8.0,580.5,580.5,201.52543263816605,438.0,723.0
2214,GOLBORNE,5.0,487.0,487.0,0.0,487.0,487.0
2215,GOLBORNE,9.0,473.0,473.0,69.29646455628166,424.0,522.0
2216,ELTHAM WEST,12.0,462.1666666666667,398.0,189.66510733705468,361.0,1181.0
2217,ELTHAM WEST,0.0,283.5857142857143,284.5,42.33218971083689,178.0,355.0
2218,ELTHAM WEST,9.0,462.0,444.0,71.40028011149536,374.0,550.0
2219,ELTHAM WEST,5.0,583.8571428571429,685.0,160.185755267053,378.0,764.0
2220,ELTHAM WEST,7.0,381.0,381.0,0.0,381.0,381.0
2221,NIGHTINGALE,0.0,212.5251798561151,219.0,67.54722780817039,3.0,342.0
2222,NIGHTINGALE,12.0,525.375,448.5,185.59089994624506,369.0,850.0
2223,NIGHTINGALE,5.0,474.0,474.0,39.59797974644666,446.0,502.0
2224,NIGHTINGALE,9.0,457.0,463.0,89.15155635209068,365.0,543.0
2225,NIGHTINGALE,3.0,588.0,588.0,0.0,588.0,588.0
2226,LITTLE ILFORD,9.0,443.3181818181818,421.0,75.63281371747657,362.0,649.0
2227,LITTLE ILFORD,12.0,458.6216216216216,430.0,90.59382838660557,360.0,771.0
2228,LITTLE ILFORD,0.0,294.03125,299.5,51.529608917961866,60.0,359.0
2229,LITTLE ILFORD,5.0,632.5714285714286,578.0,247.6535598659662,365.0,1059.0
2230,LITTLE ILFORD,11.0,425.5,425.5,23.33452377915607,409.0,442.0
2231,LITTLE ILFORD,7.0,539.0,539.0,0.0,539.0,539.0
2232,LITTLE ILFORD,6.0,465.0,465.0,0.0,465.0,465.0
2233,WOODHOUSE,0.0,282.6306306306306,298.0,65.92101719315704,16.0,438.0
2234,WOODHOUSE,12.0,421.9130434782609,415.0,53.25232649077261,362.0,549.0
2235,WOODHOUSE,13.0,391.5,391.5,7.7781745930520225,386.0,397.0
2236,WOODHOUSE,8.0,429.0,429.0,21.213203435596427,414.0,444.0
2237,WOODHOUSE,9.0,446.25,395.5,114.90394539208245,376.0,618.0
2238,WOODHOUSE,5.0,765.0,767.0,9.16515138991168,755.0,773.0
2239,GROVE PARK,0.0,274.74725274725273,287.0,68.36642993727803,11.0,449.0
2240,GROVE PARK,12.0,451.80392156862746,426.0,85.57967506548343,364.0,778.0
2241,GROVE PARK,8.0,432.3333333333333,409.0,49.32882862316247,399.0,489.0
2242,GROVE PARK,9.0,404.875,396.5,42.072853480599576,367.0,498.0
2243,GROVE PARK,7.0,517.0,517.0,0.0,517.0,517.0
2244,GROVE PARK,5.0,400.0,400.0,0.0,400.0,400.0
2245,ALDGATE,0.0,249.82051282051282,247.0,51.45303008563492,158.0,359.0
2246,ALDGATE,11.0,418.0,418.0,0.0,418.0,418.0
2247,ALDGATE,8.0,682.0,682.0,0.0,682.0,682.0
2248,ALDGATE,9.0,511.6666666666667,470.0,154.76541387963053,382.0,683.0
2249,WEMBLEY CENTRAL,0.0,212.76190476190476,213.5,76.23358090200706,4.0,481.0
2250,WEMBLEY CENTRAL,12.0,498.7368421052632,494.0,117.19065288156311,363.0,800.0
2251,WEMBLEY CENTRAL,9.0,546.0,440.0,193.20196686369422,429.0,769.0
2252,WEMBLEY CENTRAL,6.0,464.0,464.0,0.0,464.0,464.0
